uid,slug,name,state,area_ha,n_buildings,cls,start_period,start_is_pseudo,review_type,period,offset,n_valid,clear_frac,rmse,vegetation,soil,high_albedo,low_albedo,ndvi,ndbi,swir,soil_area_m2,high_albedo_area_m2,chip
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2024-11-H2,-29,28064,1.0,0.03914,0.13258,0.26522,0.00175,0.60046,0.39759,0.16933,0.29409,30876.78405,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2024-11-H2.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2024-12-H1,-28,28064,1.0,0.0377,0.10857,0.20661,0.00086,0.68396,0.36818,0.18051,0.25839,299.7746,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2024-12-H1.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2024-12-H2,-27,28064,1.0,0.03937,0.10243,0.24216,0.00098,0.65443,0.36292,0.19994,0.27573,2797.89629,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2024-12-H2.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2025-01-H1,-26,28064,1.0,0.03827,0.08953,0.28737,0.00113,0.62197,0.35622,0.21502,0.29163,26679.93962,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2025-01-H1.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2025-01-H2,-25,28064,1.0,0.03805,0.10251,0.30617,0.00119,0.59013,0.34912,0.20069,0.30295,24981.21687,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2025-01-H2.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2025-02-H1,-24,28064,1.0,0.03944,0.09511,0.33548,0.00155,0.56786,0.34164,0.21254,0.31447,40869.2708,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2025-02-H1.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2025-02-H2,-23,28064,1.0,0.04076,0.11395,0.30672,0.00153,0.5778,0.37957,0.19731,0.30903,27079.63909,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2025-02-H2.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2025-03-H1,-22,28064,1.0,0.03106,0.14931,0.27044,0.00132,0.57893,0.40351,0.12183,0.28909,1598.79788,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2025-03-H1.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2025-03-H2,-21,28064,1.0,0.03034,0.192,0.30871,0.00212,0.49717,0.45817,0.09021,0.31505,44366.64116,99.92487,results/chips_neg20/site-39792a5d-7e6455b0/2025-03-H2.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2025-04-H1,-20,28064,1.0,0.02892,0.24688,0.20301,0.0019,0.54821,0.56058,0.01816,0.27931,16587.528,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2025-04-H1.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2025-04-H2,-19,12991,0.4687,0.02056,0.31935,0.17483,0.00514,0.50068,0.61022,-0.07278,0.27227,2598.04655,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2025-04-H2.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2025-05-H1,-18,28064,1.0,0.01978,0.37518,0.037,0.0018,0.58602,0.72864,-0.18677,0.21272,3097.67089,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2025-05-H1.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2025-05-H2,-17,28064,1.0,0.01826,0.3717,0.07691,0.00216,0.54923,0.68123,-0.15776,0.23249,18586.02535,99.92487,results/chips_neg20/site-39792a5d-7e6455b0/2025-05-H2.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2025-06-H1,-16,28064,1.0,0.01816,0.33402,0.08596,0.00156,0.57846,0.63834,-0.12637,0.23153,5495.86771,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2025-06-H1.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2025-06-H2,-15,28064,1.0,0.021,0.33529,0.13284,0.00437,0.5275,0.61399,-0.09581,0.25813,21683.69624,399.69947,results/chips_neg20/site-39792a5d-7e6455b0/2025-06-H2.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2025-07-H1,-14,5443,0.1964,0.01849,0.39059,0.17877,0.01089,0.41976,0.62808,-0.11997,0.28858,599.5492,99.92487,results/chips_neg20/site-39792a5d-7e6455b0/2025-07-H1.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2025-07-H2,-13,28064,1.0,0.01911,0.36292,0.10281,0.00219,0.53208,0.66653,-0.13201,0.24619,14489.10579,299.7746,results/chips_neg20/site-39792a5d-7e6455b0/2025-07-H2.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2025-08-H1,-12,28064,1.0,0.02206,0.3119,0.12952,0.00193,0.55665,0.60655,-0.07555,0.25393,12990.23277,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2025-08-H1.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2025-08-H2,-11,28064,1.0,0.02515,0.25401,0.16638,0.00154,0.57807,0.55661,-0.00833,0.2631,15788.12906,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2025-08-H2.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2025-09-H1,-10,28064,1.0,0.02584,0.24123,0.163,0.00148,0.59429,0.5539,0.00047,0.25845,15288.50473,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2025-09-H1.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2025-09-H2,-9,28064,1.0,0.02611,0.22264,0.2297,0.00177,0.54589,0.48494,0.04105,0.28785,17986.47615,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2025-09-H2.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2025-10-H1,-8,28064,1.0,0.03202,0.15893,0.26706,0.00161,0.5724,0.39924,0.1227,0.29647,26679.93962,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2025-10-H1.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2025-10-H2,-7,28064,1.0,0.0352,0.13901,0.24351,0.00166,0.61582,0.39912,0.14467,0.28173,23582.26873,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2025-10-H2.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2025-11-H1,-6,28064,1.0,0.03533,0.14013,0.25538,0.00162,0.60287,0.38852,0.14804,0.28852,24681.44227,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2025-11-H1.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2025-11-H2,-5,3116,0.1124,0.03529,0.09598,0.31375,0.00707,0.58321,0.2948,0.19685,0.30638,16887.30261,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2025-11-H2.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2025-12-H1,-4,28064,1.0,0.04078,0.08849,0.28486,0.00116,0.62548,0.33051,0.22792,0.29577,15987.9788,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2025-12-H1.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2025-12-H2,-3,28064,1.0,0.044,0.05229,0.32682,0.00109,0.6198,0.26556,0.29469,0.31684,27379.41369,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2025-12-H2.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2026-01-H1,-2,28064,1.0,0.04324,0.07028,0.31434,0.00132,0.61406,0.29353,0.26644,0.31258,24981.21687,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2026-01-H1.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2026-01-H2,-1,25243,0.9107,0.01765,0.12648,0.08372,0.12603,0.66377,0.18473,-0.11506,0.21224,0.0,42068.36921,results/chips_neg20/site-39792a5d-7e6455b0/2026-01-H2.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2026-02-H1,0,28064,1.0,0.03762,0.07102,0.38097,0.00113,0.54687,0.25946,0.24732,0.33743,32175.80733,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2026-02-H1.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2026-02-H2,1,28064,1.0,0.03689,0.07886,0.38282,0.00151,0.53681,0.2976,0.23127,0.33498,45265.96497,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2026-02-H2.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2026-03-H1,2,28064,1.0,0.03516,0.13801,0.30203,0.0014,0.55857,0.39569,0.16323,0.3123,13889.55658,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2026-03-H1.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2026-03-H2,3,28064,1.0,0.03192,0.1731,0.29045,0.00176,0.53469,0.43476,0.11715,0.31079,17886.55128,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2026-03-H2.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2026-04-H1,4,28064,1.0,0.02818,0.25325,0.2069,0.0019,0.53795,0.55954,0.01352,0.28242,13689.70685,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2026-04-H1.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2026-05-H1,6,28064,1.0,0.02191,0.37367,0.05124,0.00189,0.57319,0.7222,-0.15719,0.22682,7993.9894,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2026-05-H1.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2026-05-H2,7,23632,0.8526,0.01955,0.34495,0.07266,0.00228,0.58011,0.66537,-0.13217,0.23013,3797.14496,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2026-05-H2.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2026-06-H1,8,9104,0.3285,0.01738,0.30502,0.12127,0.02739,0.54632,0.56274,-0.1278,0.24438,0.0,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2026-06-H1.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2026-06-H2,9,27794,1.0,0.02346,0.29288,0.17244,0.00496,0.52972,0.58346,-0.04492,0.27028,12890.30791,499.62434,results/chips_neg20/site-39792a5d-7e6455b0/2026-06-H2.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2026-07-H1,10,28064,1.0,0.02873,0.20233,0.24402,0.002,0.55165,0.44286,0.07067,0.29246,16187.82853,199.84973,results/chips_neg20/site-39792a5d-7e6455b0/2026-07-H1.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2026-07-H2,11,28064,1.0,0.03327,0.15783,0.24725,0.00148,0.59344,0.43165,0.13221,0.29142,15888.05393,0.0,results/chips_neg20/site-39792a5d-7e6455b0/2026-07-H2.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2026-08-H1,12,28064,1.0,0.02979,0.14293,0.34943,0.00223,0.50541,0.32544,0.14399,0.32908,45365.88984,399.69947,results/chips_neg20/site-39792a5d-7e6455b0/2026-08-H1.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2026-08-H2,13,28064,1.0,0.02839,0.14306,0.37111,0.00251,0.48333,0.32005,0.13996,0.33577,117211.86956,399.69947,results/chips_neg20/site-39792a5d-7e6455b0/2026-08-H2.png
7e6455b0-2d25-11f0-be06-67284d8022d3,site-39792a5d-7e6455b0,Site 39792a5d,,278.12,5,negative,2026-02-H1,True,,2026-09-H1,14,28064,1.0,0.0328,0.12306,0.42155,0.00364,0.45175,0.26018,0.17399,0.36117,388707.73453,299.7746,results/chips_neg20/site-39792a5d-7e6455b0/2026-09-H1.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2023-01-H1,-53,9089,1.0,0.02985,0.02287,0.43186,0.00179,0.54348,0.19963,0.24122,0.31187,209978.22795,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2023-01-H1.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2023-01-H2,-52,9089,1.0,0.03785,0.00147,0.43139,0.00177,0.56537,0.17692,0.29556,0.31138,140454.33621,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2023-01-H2.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2023-02-H1,-51,3345,0.3745,0.02724,0.00723,0.4027,0.01867,0.57141,0.13525,0.25296,0.30415,139047.78348,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2023-02-H1.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2023-02-H2,-50,5227,0.5852,0.02578,0.0003,0.67354,0.02526,0.3009,0.11712,0.26057,0.41415,485260.68947,401.87221,results/chips_neg20/site-527c9a98-4e5a35d0/2023-02-H2.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2023-03-H1,-49,9089,1.0,0.03563,0.00069,0.51855,0.00207,0.47869,0.14192,0.3005,0.34203,587135.29384,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2023-03-H1.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2023-03-H2,-48,1793,0.2007,0.02218,0.00541,0.51389,0.06164,0.41906,0.11804,0.20544,0.3639,99664.30724,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2023-03-H2.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2023-05-H2,-44,1121,0.1255,0.01608,0.18765,0.42136,0.0562,0.33479,0.37891,0.00469,0.35003,44306.41078,100.46805,results/chips_neg20/site-527c9a98-4e5a35d0/2023-05-H2.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2023-06-H1,-43,9089,1.0,0.01403,0.40058,0.35194,0.00468,0.24279,0.59817,-0.08386,0.34927,97353.54205,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2023-06-H1.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2023-06-H2,-42,9089,1.0,0.01421,0.3838,0.38186,0.00323,0.2311,0.5814,-0.07831,0.3516,197821.5937,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2023-06-H2.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2023-07-H1,-41,9089,1.0,0.01518,0.34114,0.4001,0.00301,0.25575,0.54009,-0.04266,0.35924,206361.37809,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2023-07-H1.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2023-07-H2,-40,5407,0.6054,0.01205,0.35891,0.41537,0.02998,0.19574,0.50439,-0.06803,0.37122,180742.02492,100.46805,results/chips_neg20/site-527c9a98-4e5a35d0/2023-07-H2.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2023-08-H1,-39,9089,1.0,0.0104,0.17402,0.68067,0.01028,0.13503,0.30713,0.09246,0.4451,912551.31313,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2023-08-H1.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2023-08-H2,-38,9089,1.0,0.0178,0.00245,0.74933,0.00279,0.24544,0.14406,0.24516,0.44117,906724.16614,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2023-08-H2.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2023-09-H1,-37,6031,0.6752,0.02511,0.00364,0.79743,0.02376,0.17516,0.14577,0.21683,0.46632,508669.7455,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2023-09-H1.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2023-09-H2,-36,4854,0.5434,0.02903,0.00254,0.86274,0.02741,0.1073,0.11621,0.27124,0.50207,467980.18458,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2023-09-H2.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2023-10-H1,-35,3884,0.4348,0.03645,0.00257,0.72456,0.00864,0.26423,0.13515,0.30767,0.44052,384189.82951,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2023-10-H1.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2023-10-H2,-34,3377,0.3781,0.01634,0.00942,0.21026,0.02305,0.75727,0.08112,0.18632,0.21522,22102.97136,502.34026,results/chips_neg20/site-527c9a98-4e5a35d0/2023-10-H2.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2023-11-H1,-33,5953,0.6665,0.02993,0.00281,0.71115,0.00327,0.28277,0.14125,0.26033,0.41277,534690.97088,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2023-11-H1.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2023-11-H2,-32,9089,1.0,0.02199,0.00348,0.49158,0.00058,0.50437,0.15434,0.23696,0.32665,368315.87735,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2023-11-H2.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2023-12-H2,-30,9089,1.0,0.02959,0.00595,0.5778,0.00045,0.41581,0.19672,0.23383,0.36136,715533.46385,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2023-12-H2.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2024-01-H1,-29,9089,1.0,0.0172,0.01182,0.20677,0.0001,0.78131,0.14269,0.18787,0.20241,0.0,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2024-01-H1.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2024-02-H1,-27,9089,1.0,0.03766,0.00068,0.63,0.00026,0.36907,0.17003,0.27356,0.38087,807260.795,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2024-02-H1.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2024-02-H2,-26,9089,1.0,0.03208,0.0038,0.67115,0.00138,0.32367,0.15998,0.26107,0.39675,878191.23947,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2024-02-H2.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2024-03-H1,-25,7458,0.835,0.03429,0.00396,0.40439,0.00591,0.58575,0.16751,0.30044,0.29631,351135.84051,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2024-03-H1.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2024-03-H2,-24,9089,1.0,0.02548,0.05571,0.65506,0.00136,0.28787,0.28218,0.17053,0.39815,898686.722,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2024-03-H2.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2024-04-H1,-23,9089,1.0,0.02669,0.23631,0.38812,0.00186,0.3737,0.52699,0.01881,0.33056,185564.4914,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2024-04-H1.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2024-04-H2,-22,3063,0.3429,0.0144,0.3986,0.31243,0.01183,0.27714,0.60536,-0.10186,0.33327,61385.97956,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2024-04-H2.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2024-05-H1,-21,9089,1.0,0.02176,0.43113,0.26835,0.00197,0.29855,0.67639,-0.1056,0.32746,26724.50174,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2024-05-H1.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2024-05-H2,-20,437,0.0489,0.01368,0.44402,0.31923,0.01073,0.22602,0.62223,-0.11546,0.35034,6128.55115,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2024-05-H2.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2024-06-H1,-19,6078,0.6805,0.03374,0.08806,0.81199,0.03823,0.06172,0.26328,0.14509,0.55073,532480.67374,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2024-06-H1.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2024-06-H2,-18,5295,0.5928,0.02903,0.09857,0.76732,0.00681,0.12731,0.28988,0.20037,0.48409,426085.00704,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2024-06-H2.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2024-07-H1,-17,1897,0.2124,0.02183,0.19126,0.49182,0.01779,0.29913,0.40199,0.06214,0.37366,93334.81998,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2024-07-H1.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2024-07-H2,-16,3754,0.4203,0.02842,0.06216,0.52411,0.00442,0.40931,0.24048,0.22423,0.38488,301806.02715,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2024-07-H2.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2024-08-H1,-15,4444,0.4975,0.03709,0.02657,0.69813,0.00174,0.27356,0.22141,0.27529,0.44848,432615.4304,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2024-08-H1.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2024-08-H2,-14,9089,1.0,0.03923,0.00632,0.80404,0.00194,0.18771,0.19468,0.29227,0.49036,912048.97287,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2024-08-H2.png
4e5a35d0-0865-11f1-9da4-c7e32c898d42,site-527c9a98-4e5a35d0,Site 527c9a98,,89.61,7,negative,2025-03-H2,True,,2024-09-H1,-13,9089,1.0,0.03386,0.01102,0.44651,0.00076,0.5417,0.19362,0.28996,0.33479,349528.35169,0.0,results/chips_neg20/site-527c9a98-4e5a35d0/2024-09-H1.png
